Symbol,Timestamp,Open,Close,ChangePct,Volume,RVOL
AIRLINK,2026-01-05T08:35:54.000000000Z,176.49,184.78,4.6971,12761,0.2367
AIRLINK,2026-01-05T08:39:48.000000000Z,176.69,184.96,4.6805,26287,0.4877
AIRLINK,2026-01-05T08:44:01.000000000Z,177,184,3.9548,67651,1.2551
AIRLINK,2026-01-05T08:46:08.000000000Z,177.2,184,3.8375,68842,1.2772
AIRLINK,2026-01-05T08:48:24.000000000Z,176.75,184.2,4.2150,35866,0.6654
AIRLINK,2026-01-05T08:52:21.000000000Z,176.9,184.2,4.1266,32835,0.6092
AIRLINK,2026-01-05T08:54:32.000000000Z,176.77,184.76,4.5200,17407,0.3229
AIRLINK,2026-01-05T08:59:44.000000000Z,176.7,184.5,4.4143,36690,0.6807
AIRLINK,2026-01-05T09:04:39.000000000Z,176.8,184.9,4.5814,26747,0.4962
AIRLINK,2026-01-05T09:10:11.000000000Z,176.9,185.04,4.6015,78543,1.4571
AIRLINK,2026-01-05T09:13:25.000000000Z,176.9,185.01,4.5845,30447,0.5649
AIRLINK,2026-01-05T09:17:42.000000000Z,176.79,185.5,4.9267,40183,0.7455
AIRLINK,2026-01-05T09:22:35.000000000Z,176.45,185.9,5.3556,18637,0.3458
AIRLINK,2026-01-05T09:25:36.000000000Z,176.4,185.6,5.2154,59966,1.1125
AIRLINK,2026-01-05T09:28:24.000000000Z,176.34,185.38,5.1265,17371,0.3223
AIRLINK,2026-01-05T09:30:36.000000000Z,176.7,184.07,4.1709,184615,3.4250
AIRLINK,2026-01-05T09:33:53.000000000Z,177.45,184.35,3.8884,47968,0.8899
AIRLINK,2026-01-05T09:36:25.000000000Z,177,184.26,4.1017,23743,0.4405
AIRLINK,2026-01-05T09:39:50.000000000Z,176.77,184.07,4.1297,39888,0.7400
AIRLINK,2026-01-05T09:44:03.000000000Z,176.6,182.71,3.4598,52021,0.9651
AIRLINK,2026-01-05T09:47:06.000000000Z,176.11,182.9,3.8555,62353,1.1568
AIRLINK,2026-01-05T09:49:14.000000000Z,176,182.49,3.6875,52245,0.9692
AIRLINK,2026-01-05T09:51:47.000000000Z,176.11,182.1,3.4013,64478,1.1962
AIRLINK,2026-01-05T09:53:59.000000000Z,176,182.39,3.6307,48700,0.9035
AIRLINK,2026-01-05T09:56:20.000000000Z,175.51,182.1,3.7548,38720,0.7183
AIRLINK,2026-01-05T09:58:25.000000000Z,175.94,182.99,4.0070,21813,0.4047
AIRLINK,2026-01-05T10:01:00.000000000Z,175.56,183.5,4.5227,99808,1.8516
AIRLINK,2026-01-05T10:03:44.000000000Z,175.5,183.3,4.4444,37693,0.6993
AIRLINK,2026-01-05T10:05:41.000000000Z,175.29,183.83,4.8719,77164,1.4315
AIRLINK,2026-01-05T10:08:50.000000000Z,175.47,184.49,5.1405,48804,0.9054
AIRLINK,2026-01-05T10:10:57.000000000Z,175.74,184.75,5.1269,53257,0.9880
AIRLINK,2026-01-05T10:13:53.000000000Z,175.56,185.82,5.8442,78935,1.4644
AIRLINK,2026-01-05T10:16:25.000000000Z,175.5,185.71,5.8177,58560,1.0864
AIRLINK,2026-01-05T10:19:08.000000000Z,175.2,186.01,6.1701,61496,1.1409
AIRLINK,2026-01-05T10:22:07.000000000Z,175.65,186,5.8924,28092,0.5212
AIRLINK,2026-01-05T10:24:08.000000000Z,175.74,186.46,6.0999,72044,1.3366
AIRLINK,2026-01-05T10:26:17.000000000Z,175.8,186.2,5.9158,46684,0.8661
AIRLINK,2026-01-05T10:28:28.000000000Z,176.19,186.09,5.6189,55320,1.0263
AIRLINK,2026-01-05T10:29:56.000000000Z,176.27,186.03,5.5370,354082,6.5689
AIRLINK,2026-01-06T04:32:17.000000000Z,179.02,185.85,3.8152,215985,4.0069
AIRLINK,2026-01-06T04:33:07.000000000Z,179,185.12,3.4190,204781,3.7991
AIRLINK,2026-01-06T04:33:57.000000000Z,181,185.12,2.2762,302446,5.6110
AIRLINK,2026-01-06T04:34:47.000000000Z,182.43,185.33,1.5897,265516,4.9258
AIRLINK,2026-01-06T04:35:37.000000000Z,181,185.51,2.4917,67620,1.2545
AIRLINK,2026-01-06T04:36:27.000000000Z,181.31,185.02,2.0462,56187,1.0424
AIRLINK,2026-01-06T04:37:17.000000000Z,181.6,185.13,1.9438,89483,1.6601
AIRLINK,2026-01-06T04:38:18.000000000Z,181.56,185.16,1.9828,67372,1.2499
AIRLINK,2026-01-06T04:39:12.000000000Z,181.5,185,1.9284,42670,0.7916
AIRLINK,2026-01-06T04:40:05.000000000Z,181.2,185,2.0971,59121,1.0968
AIRLINK,2026-01-06T04:40:59.000000000Z,181.33,185.01,2.0294,72084,1.3373
AIRLINK,2026-01-06T04:42:06.000000000Z,181.39,184.89,1.9295,45094,0.8366
AIRLINK,2026-01-06T04:43:09.000000000Z,181,184.65,2.0166,128004,2.3747
AIRLINK,2026-01-06T04:44:13.000000000Z,181,185,2.2099,82692,1.5341
AIRLINK,2026-01-06T04:45:09.000000000Z,180.99,184.62,2.0056,17243,0.3199
AIRLINK,2026-01-06T04:46:11.000000000Z,180.85,184.3,1.9077,40031,0.7427
AIRLINK,2026-01-06T04:47:12.000000000Z,180.5,183.86,1.8615,103361,1.9176
AIRLINK,2026-01-06T04:48:10.000000000Z,180,183.55,1.9722,30692,0.5694
AIRLINK,2026-01-06T04:49:07.000000000Z,179.7,183.99,2.3873,45631,0.8465
AIRLINK,2026-01-06T04:50:03.000000000Z,179.4,183.89,2.5028,54060,1.0029
AIRLINK,2026-01-06T04:51:03.000000000Z,179.49,183.56,2.2675,26085,0.4839
AIRLINK,2026-01-06T04:52:12.000000000Z,179.3,183.66,2.4317,101589,1.8847
AIRLINK,2026-01-06T04:53:17.000000000Z,179.5,185.25,3.2033,103441,1.9190
AIRLINK,2026-01-06T04:54:17.000000000Z,180,186,3.3333,87779,1.6285
AIRLINK,2026-01-06T04:55:13.000000000Z,180,185.99,3.3278,93136,1.7279
AIRLINK,2026-01-06T04:56:16.000000000Z,180.05,185.99,3.2991,83746,1.5537
AIRLINK,2026-01-06T04:57:13.000000000Z,180.88,186.49,3.1015,74357,1.3795
AIRLINK,2026-01-06T04:58:08.000000000Z,180.03,185.99,3.3106,160330,2.9744
AIRLINK,2026-01-06T04:59:09.000000000Z,179.8,185.94,3.4149,27968,0.5189
AIRLINK,2026-01-06T05:00:07.000000000Z,179.26,185.75,3.6204,46713,0.8666
AIRLINK,2026-01-06T05:01:07.000000000Z,179.08,185.5,3.5850,155698,2.8885
AIRLINK,2026-01-06T05:02:04.000000000Z,179.18,185.42,3.4825,32756,0.6077
AIRLINK,2026-01-06T05:03:05.000000000Z,179.49,185.83,3.5322,56396,1.0463
AIRLINK,2026-01-06T05:04:23.000000000Z,179.5,185.87,3.5487,55653,1.0325
AIRLINK,2026-01-06T05:05:49.000000000Z,179.49,186,3.6269,109798,2.0370
AIRLINK,2026-01-06T05:06:55.000000000Z,180.22,186,3.2072,86583,1.6063
AIRLINK,2026-01-06T05:07:52.000000000Z,180,186,3.3333,59858,1.1105
AIRLINK,2026-01-06T05:08:52.000000000Z,180,185.89,3.2722,21643,0.4015
AIRLINK,2026-01-06T05:09:54.000000000Z,179.94,185.96,3.3456,26664,0.4947
AIRLINK,2026-01-06T05:11:17.000000000Z,180.1,186,3.2760,100026,1.8557
AIRLINK,2026-01-06T05:12:27.000000000Z,180.56,185.2,2.5698,99746,1.8505
AIRLINK,2026-01-06T05:13:36.000000000Z,181.01,185.01,2.2098,56671,1.0514
AIRLINK,2026-01-06T05:14:28.000000000Z,181.35,185.03,2.0292,36333,0.6740
AIRLINK,2026-01-06T05:15:25.000000000Z,181.02,184.47,1.9059,53141,0.9859
AIRLINK,2026-01-06T05:16:27.000000000Z,181.1,184.6,1.9326,41457,0.7691
AIRLINK,2026-01-06T05:17:33.000000000Z,181.2,184.65,1.9040,84170,1.5615
AIRLINK,2026-01-06T05:18:45.000000000Z,181.25,184.6,1.8483,62175,1.1535
AIRLINK,2026-01-06T05:20:10.000000000Z,181.39,184.5,1.7145,42978,0.7973
AIRLINK,2026-01-06T05:21:23.000000000Z,181.25,184.51,1.7986,164780,3.0570
AIRLINK,2026-01-06T05:22:34.000000000Z,181,185.26,2.3536,77664,1.4408
AIRLINK,2026-01-06T05:23:47.000000000Z,180.96,185.5,2.5088,19455,0.3609
AIRLINK,2026-01-06T05:25:03.000000000Z,180.7,185.5,2.6563,57997,1.0760
AIRLINK,2026-01-06T05:26:08.000000000Z,180.49,186.19,3.1581,224866,4.1717
AIRLINK,2026-01-06T05:27:07.000000000Z,179.97,186,3.3506,63979,1.1869
AIRLINK,2026-01-06T05:28:21.000000000Z,179.83,186.45,3.6813,69912,1.2970
AIRLINK,2026-01-06T05:29:21.000000000Z,180.1,186,3.2760,62710,1.1634
AIRLINK,2026-01-06T05:30:21.000000000Z,180.99,186,2.7681,38122,0.7072
AIRLINK,2026-01-06T05:31:22.000000000Z,180.89,185.81,2.7199,77875,1.4447
AIRLINK,2026-01-06T05:32:25.000000000Z,181.4,186.06,2.5689,162458,3.0139
AIRLINK,2026-01-06T05:33:20.000000000Z,181.46,186.56,2.8105,268957,4.9897
AIRLINK,2026-01-06T05:34:14.000000000Z,182.4,187,2.5219,131705,2.4434
AIRLINK,2026-01-06T05:35:06.000000000Z,182.6,188,2.9573,485975,9.0158
AIRLINK,2026-01-06T05:35:57.000000000Z,183.1,189.45,3.4681,354778,6.5818
AIRLINK,2026-01-06T05:36:53.000000000Z,183.5,188.95,2.9700,135293,2.5100
AIRLINK,2026-01-06T05:37:46.000000000Z,183.3,189,3.1097,229447,4.2567
AIRLINK,2026-01-06T05:38:43.000000000Z,183.48,188,2.4635,68063,1.2627
AIRLINK,2026-01-06T05:39:49.000000000Z,183,188.1,2.7869,170208,3.1577
AIRLINK,2026-01-06T05:40:55.000000000Z,182.35,188.5,3.3726,26686,0.4951
AIRLINK,2026-01-06T05:42:01.000000000Z,182.61,188.82,3.4007,115497,2.1427
AIRLINK,2026-01-06T05:43:04.000000000Z,182.6,190.33,4.2333,180406,3.3469
AIRLINK,2026-01-06T05:44:14.000000000Z,182,189.99,4.3901,96601,1.7921
AIRLINK,2026-01-06T05:45:23.000000000Z,182.5,190.29,4.2685,65624,1.2175
AIRLINK,2026-01-06T05:46:48.000000000Z,182.5,190.45,4.3562,58395,1.0833
AIRLINK,2026-01-06T05:48:09.000000000Z,182.69,190.38,4.2093,33716,0.6255
AIRLINK,2026-01-06T05:49:50.000000000Z,182.5,190.89,4.5973,191351,3.5499
AIRLINK,2026-01-06T05:51:13.000000000Z,183.38,190.89,4.0953,53091,0.9849
AIRLINK,2026-01-06T05:52:25.000000000Z,183,191,4.3716,60628,1.1248
AIRLINK,2026-01-06T05:53:32.000000000Z,182.99,190.99,4.3718,54769,1.0161
AIRLINK,2026-01-06T05:55:05.000000000Z,182.51,190.8,4.5422,42017,0.7795
AIRLINK,2026-01-06T05:56:45.000000000Z,183,190.5,4.0984,29548,0.5482
AIRLINK,2026-01-06T05:58:31.000000000Z,183,190.38,4.0328,45092,0.8365
AIRLINK,2026-01-06T06:00:18.000000000Z,182.5,190.69,4.4877,16169,0.3000
AIRLINK,2026-01-06T06:02:19.000000000Z,182.21,190.4,4.4948,43143,0.8004
AIRLINK,2026-01-06T06:04:07.000000000Z,182.15,190.3,4.4743,12399,0.2300
AIRLINK,2026-01-06T06:05:47.000000000Z,182.99,190.15,3.9128,19751,0.3664
AIRLINK,2026-01-06T06:07:08.000000000Z,182.21,190.25,4.4125,21391,0.3968
AIRLINK,2026-01-06T06:09:06.000000000Z,182.5,189.5,3.8356,62745,1.1640
AIRLINK,2026-01-06T06:12:09.000000000Z,182.6,190,4.0526,98277,1.8232
AIRLINK,2026-01-06T06:13:35.000000000Z,183.25,189.75,3.5471,18506,0.3433
AIRLINK,2026-01-06T06:15:00.000000000Z,183.3,189.39,3.3224,33423,0.6201
AIRLINK,2026-01-06T06:16:12.000000000Z,183,189.99,3.8197,39506,0.7329
AIRLINK,2026-01-06T06:17:45.000000000Z,183.15,189.05,3.2214,125563,2.3294
AIRLINK,2026-01-06T06:19:25.000000000Z,183.2,189.21,3.2806,37680,0.6990
AIRLINK,2026-01-06T06:20:54.000000000Z,183.5,189.01,3.0027,93983,1.7436
AIRLINK,2026-01-06T06:22:53.000000000Z,183.01,189.55,3.5736,33481,0.6211
AIRLINK,2026-01-06T06:25:19.000000000Z,183.28,189.99,3.6611,23081,0.4282
AIRLINK,2026-01-06T06:27:28.000000000Z,183.17,189.97,3.7124,25293,0.4692
AIRLINK,2026-01-06T06:29:57.000000000Z,183.03,189.92,3.7644,28557,0.5298
AIRLINK,2026-01-06T06:32:34.000000000Z,183.1,189.89,3.7084,34939,0.6482
AIRLINK,2026-01-06T06:34:39.000000000Z,183.01,189.49,3.5408,21424,0.3975
AIRLINK,2026-01-06T06:36:51.000000000Z,183.3,189.3,3.2733,175956,3.2643
AIRLINK,2026-01-06T06:38:09.000000000Z,183.5,189.35,3.1880,50996,0.9461
AIRLINK,2026-01-06T06:39:18.000000000Z,183.6,189.39,3.1536,21262,0.3945
AIRLINK,2026-01-06T06:41:01.000000000Z,183.6,189.94,3.4532,59337,1.1008
AIRLINK,2026-01-06T06:43:39.000000000Z,183.7,189.85,3.3478,6433,0.1193
AIRLINK,2026-01-06T06:45:49.000000000Z,183.16,188.97,3.1721,105399,1.9554
AIRLINK,2026-01-06T06:48:20.000000000Z,183.35,190.29,3.7851,19127,0.3548
AIRLINK,2026-01-06T06:51:18.000000000Z,183.45,191.25,4.2518,17145,0.3181
AIRLINK,2026-01-06T06:53:55.000000000Z,183.42,190.29,3.7455,39846,0.7392
AIRLINK,2026-01-06T06:56:53.000000000Z,183.17,191,4.2747,40531,0.7519
AIRLINK,2026-01-06T07:00:41.000000000Z,183.17,190.99,4.2693,8124,0.1507
AIRLINK,2026-01-06T07:05:09.000000000Z,183.16,190.31,3.9037,144938,2.6889
AIRLINK,2026-01-06T07:07:54.000000000Z,183.01,189.7,3.6555,58125,1.0783
AIRLINK,2026-01-06T07:09:57.000000000Z,182.5,190.05,4.1370,21576,0.4003
AIRLINK,2026-01-06T07:12:06.000000000Z,182.2,189.72,4.1273,39180,0.7269
AIRLINK,2026-01-06T07:13:31.000000000Z,182,189.68,4.2198,94857,1.7598
AIRLINK,2026-01-06T07:15:48.000000000Z,182.2,188.25,3.3205,48007,0.8906
AIRLINK,2026-01-06T07:18:09.000000000Z,182.2,188.3,3.3480,41431,0.7686
AIRLINK,2026-01-06T07:21:09.000000000Z,181.9,188.5,3.6284,14287,0.2651
AIRLINK,2026-01-06T07:23:37.000000000Z,181.9,189.35,4.0957,14558,0.2701
AIRLINK,2026-01-06T07:26:55.000000000Z,181.65,190.01,4.6023,33526,0.6220
AIRLINK,2026-01-06T07:30:50.000000000Z,181.8,190.26,4.6535,63299,1.1743
AIRLINK,2026-01-06T07:32:42.000000000Z,181.7,190.3,4.7331,10567,0.1960
AIRLINK,2026-01-06T07:36:16.000000000Z,181.7,190.3,4.7331,41205,0.7644
AIRLINK,2026-01-06T07:38:10.000000000Z,182.02,190.1,4.4391,9488,0.1760
AIRLINK,2026-01-06T07:40:27.000000000Z,182.32,189.8,4.1027,38605,0.7162
AIRLINK,2026-01-06T07:44:25.000000000Z,182.38,189.73,4.0300,50398,0.9350
AIRLINK,2026-01-06T07:48:47.000000000Z,182,189.89,4.3352,22749,0.4220
AIRLINK,2026-01-06T07:51:31.000000000Z,181.6,190,4.6256,14971,0.2777
AIRLINK,2026-01-06T07:54:04.000000000Z,181.71,190,4.5622,51091,0.9478
AIRLINK,2026-01-06T07:56:52.000000000Z,181.6,190.06,4.6586,64464,1.1959
AIRLINK,2026-01-06T07:58:47.000000000Z,181.2,190,4.8565,249314,4.6253
AIRLINK,2026-01-06T08:00:29.000000000Z,181.51,190,4.6774,53048,0.9841
AIRLINK,2026-01-06T08:01:44.000000000Z,181.6,189.85,4.5430,59575,1.1052
AIRLINK,2026-01-06T08:03:24.000000000Z,182.4,190,4.1667,34788,0.6454
AIRLINK,2026-01-06T08:04:55.000000000Z,182.65,189.85,3.9420,63420,1.1766
AIRLINK,2026-01-06T08:06:53.000000000Z,182.35,189.74,4.0526,97207,1.8034
AIRLINK,2026-01-06T08:08:56.000000000Z,182.69,190,4.0013,71087,1.3188
AIRLINK,2026-01-06T08:11:39.000000000Z,182.21,190,4.2753,62793,1.1649
AIRLINK,2026-01-06T08:14:35.000000000Z,182.4,189.7,4.0022,55189,1.0239
AIRLINK,2026-01-06T08:18:00.000000000Z,182.5,189,3.5616,83705,1.5529
AIRLINK,2026-01-06T08:21:12.000000000Z,182.49,188.95,3.5399,26175,0.4856
AIRLINK,2026-01-06T08:26:23.000000000Z,182.31,188.85,3.5873,38979,0.7231
AIRLINK,2026-01-06T08:30:30.000000000Z,182.37,188.9,3.5806,69019,1.2804
AIRLINK,2026-01-06T08:34:16.000000000Z,181.8,188.21,3.5259,45715,0.8481
AIRLINK,2026-01-06T08:37:11.000000000Z,181.8,187.22,2.9813,58470,1.0847
AIRLINK,2026-01-06T08:40:02.000000000Z,182,187.39,2.9615,71805,1.3321
AIRLINK,2026-01-06T08:43:35.000000000Z,181.99,187.5,3.0276,89196,1.6548
AIRLINK,2026-01-06T08:47:53.000000000Z,181.7,188.4,3.6874,19755,0.3665
AIRLINK,2026-01-06T08:50:56.000000000Z,181.61,187.7,3.3533,46692,0.8662
AIRLINK,2026-01-06T08:54:50.000000000Z,181.61,187.61,3.3038,18076,0.3353
AIRLINK,2026-01-06T08:59:33.000000000Z,182,188.37,3.5000,22798,0.4229
AIRLINK,2026-01-06T09:02:39.000000000Z,181.9,188.38,3.5624,32613,0.6050
AIRLINK,2026-01-06T09:05:00.000000000Z,181.66,188.45,3.7378,23362,0.4334
AIRLINK,2026-01-06T09:07:11.000000000Z,182.19,188.3,3.3536,30693,0.5694
AIRLINK,2026-01-06T09:09:08.000000000Z,181.65,187.74,3.3526,88721,1.6459
AIRLINK,2026-01-06T09:13:39.000000000Z,181.4,187.6,3.4179,100466,1.8638
AIRLINK,2026-01-06T09:16:38.000000000Z,181.35,187.7,3.5015,80825,1.4995
AIRLINK,2026-01-06T09:20:29.000000000Z,180.99,188.28,4.0278,77358,1.4351
AIRLINK,2026-01-06T09:24:05.000000000Z,181,187.93,3.8287,117587,2.1815
AIRLINK,2026-01-06T09:27:26.000000000Z,181,187.8,3.7569,45596,0.8459
AIRLINK,2026-01-06T09:30:42.000000000Z,181.2,188.5,4.0287,14844,0.2754
AIRLINK,2026-01-06T09:34:42.000000000Z,181.11,188.01,3.8098,26196,0.4860
AIRLINK,2026-01-06T09:37:47.000000000Z,181.4,188,3.6384,39142,0.7262
AIRLINK,2026-01-06T09:40:32.000000000Z,182.25,188,3.1550,111793,2.0740
AIRLINK,2026-01-06T09:43:28.000000000Z,182.1,188.2,3.3498,20331,0.3772
AIRLINK,2026-01-06T09:45:24.000000000Z,183,188.2,2.8415,626233,11.6179
AIRLINK,2026-01-06T09:46:24.000000000Z,186.02,188.2,1.1719,465734,8.6403
AIRLINK,2026-01-08T08:03:30.000000000Z,189.05,191.25,1.1637,445809,8.2706
AIRLINK,2026-01-08T09:18:41.000000000Z,193.75,195.74,1.0271,400893,7.4374
AIRLINK,2026-01-08T09:20:23.000000000Z,195.5,197.97,1.2634,222862,4.1345
AIRLINK,2026-01-08T09:58:56.000000000Z,192.5,194.5,1.0390,109460,2.0307
SLGL,2026-01-05T09:46:22.000000000Z,22.5,22.75,1.1111,314180,1.9624
SLGL,2026-01-05T09:50:07.000000000Z,22.43,22.7,1.2037,216139,1.3500
SLGL,2026-01-05T09:53:32.000000000Z,22.31,22.8,2.1963,367432,2.2950
SLGL,2026-01-05T09:57:04.000000000Z,22.47,22.8,1.4686,311922,1.9483
SLGL,2026-01-05T10:02:46.000000000Z,22.39,22.79,1.7865,66163,0.4133
SLGL,2026-01-05T10:07:57.000000000Z,22.46,22.7,1.0686,167558,1.0466
SLGL,2026-01-05T10:13:16.000000000Z,22.4,22.68,1.2500,200292,1.2511
SLGL,2026-01-05T10:26:00.000000000Z,22.32,22.8,2.1505,246317,1.5385
SLGL,2026-01-05T10:28:57.000000000Z,22.4,22.79,1.7411,175276,1.0948
SLGL,2026-01-05T10:45:23.000000000Z,22.37,22.75,1.6987,81671,0.5101
SLGL,2026-01-06T04:33:35.000000000Z,22.3,22.62,1.4350,307831,1.9228
SLGL,2026-01-06T05:00:01.000000000Z,22.01,22.46,2.0445,118787,0.7420
SLGL,2026-01-06T05:02:00.000000000Z,21.91,22.4,2.2364,113984,0.7120
SLGL,2026-01-06T05:04:10.000000000Z,21.9,22.4,2.2831,116891,0.7301
SLGL,2026-01-06T05:06:03.000000000Z,22.15,22.4,1.1287,119044,0.7436
SLGL,2026-01-06T05:07:46.000000000Z,22.08,22.35,1.2228,112329,0.7016
SLGL,2026-01-06T05:10:09.000000000Z,22,22.3,1.3636,270874,1.6919
SLGL,2026-01-06T05:18:01.000000000Z,21.95,22.18,1.0478,244363,1.5263
SLGL,2026-01-06T05:21:00.000000000Z,21.88,22.25,1.6910,62952,0.3932
SLGL,2026-01-06T05:24:29.000000000Z,21.78,22.15,1.6988,241435,1.5080
SLGL,2026-01-06T05:29:05.000000000Z,21.75,22.14,1.7931,253831,1.5855
SLGL,2026-01-08T10:29:39.000000000Z,21.4,21.75,1.6355,78198,0.4884
SLGL,2026-01-09T05:26:16.000000000Z,21.25,21.55,1.4118,89750,0.5606
SLGL,2026-01-09T09:53:58.000000000Z,21.53,21.8,1.2541,125300,0.7826
ITTEFAQ,2026-01-05T05:26:13.000000000Z,10.7,10.96,2.4299,127741,0.9271
ITTEFAQ,2026-01-05T05:32:03.000000000Z,10.69,11.2,4.7708,485542,3.5239
ITTEFAQ,2026-01-05T05:37:49.000000000Z,10.68,11.1,3.9326,440043,3.1936
ITTEFAQ,2026-01-05T05:43:50.000000000Z,10.7,11.01,2.8972,458716,3.3292
ITTEFAQ,2026-01-05T05:48:40.000000000Z,10.75,11.2,4.1860,886775,6.4358
ITTEFAQ,2026-01-05T05:53:32.000000000Z,10.65,11.02,3.4742,666869,4.8399
ITTEFAQ,2026-01-05T05:59:19.000000000Z,10.65,11.02,3.4742,166230,1.2064
ITTEFAQ,2026-01-05T06:02:29.000000000Z,10.6,11.04,4.1509,88196,0.6401
ITTEFAQ,2026-01-05T06:09:19.000000000Z,10.61,11.08,4.4298,158559,1.1508
ITTEFAQ,2026-01-05T06:14:02.000000000Z,10.65,11.02,3.4742,261250,1.8960
ITTEFAQ,2026-01-05T06:19:05.000000000Z,10.62,11.02,3.7665,348268,2.5276
ITTEFAQ,2026-01-05T06:21:03.000000000Z,10.5,10.96,4.3810,423528,3.0738
ITTEFAQ,2026-01-05T06:23:23.000000000Z,10.55,10.94,3.6967,201158,1.4599
ITTEFAQ,2026-01-05T06:27:09.000000000Z,10.68,10.93,2.3408,64631,0.4691
ITTEFAQ,2026-01-05T06:30:58.000000000Z,10.66,10.89,2.1576,46776,0.3395
ITTEFAQ,2026-01-05T06:36:30.000000000Z,10.6,10.9,2.8302,70057,0.5084
ITTEFAQ,2026-01-05T06:44:24.000000000Z,10.6,10.95,3.3019,75534,0.5482
ITTEFAQ,2026-01-05T06:54:46.000000000Z,10.62,10.91,2.7307,82931,0.6019
ITTEFAQ,2026-01-05T07:02:16.000000000Z,10.61,10.88,2.5448,134304,0.9747
ITTEFAQ,2026-01-05T07:12:01.000000000Z,10.63,10.82,1.7874,63892,0.4637
ITTEFAQ,2026-01-05T07:37:56.000000000Z,10.58,10.76,1.7013,99861,0.7247
ITTEFAQ,2026-01-05T07:53:18.000000000Z,10.6,10.76,1.5094,120044,0.8712
ITTEFAQ,2026-01-05T08:05:18.000000000Z,10.6,10.74,1.3208,113748,0.8255
ITTEFAQ,2026-01-05T08:16:43.000000000Z,10.63,10.79,1.5052,61904,0.4493
ITTEFAQ,2026-01-05T09:51:47.000000000Z,10.56,10.7,1.3258,115826,0.8406
ITTEFAQ,2026-01-05T10:05:52.000000000Z,10.57,10.85,2.6490,70215,0.5096
ITTEFAQ,2026-01-05T10:21:28.000000000Z,10.5,10.68,1.7143,54190,0.3933
ITTEFAQ,2026-01-06T04:38:50.000000000Z,10.66,10.8,1.3133,93067,0.6754
ITTEFAQ,2026-01-06T04:41:53.000000000Z,10.45,10.89,4.2105,93886,0.6814
ITTEFAQ,2026-01-06T04:47:41.000000000Z,10.56,10.88,3.0303,22002,0.1597
ITTEFAQ,2026-01-06T04:52:38.000000000Z,10.45,10.97,4.9761,231775,1.6821
ITTEFAQ,2026-01-06T04:58:26.000000000Z,10.4,11,5.7692,615010,4.4635
ITTEFAQ,2026-01-06T05:03:47.000000000Z,10.25,11.05,7.8049,270037,1.9598
ITTEFAQ,2026-01-06T05:07:03.000000000Z,10.3,11.05,7.2816,387502,2.8123
ITTEFAQ,2026-01-06T05:11:01.000000000Z,10.3,10.95,6.3107,504610,3.6622
ITTEFAQ,2026-01-06T05:16:39.000000000Z,10.37,10.8,4.1466,166602,1.2091
ITTEFAQ,2026-01-06T05:19:51.000000000Z,10.35,10.72,3.5749,145085,1.0530
ITTEFAQ,2026-01-06T05:25:32.000000000Z,10.3,10.69,3.7864,79833,0.5794
ITTEFAQ,2026-01-06T05:32:29.000000000Z,10.25,10.77,5.0732,127886,0.9281
ITTEFAQ,2026-01-06T05:39:29.000000000Z,10.31,10.7,3.7827,44142,0.3204
ITTEFAQ,2026-01-06T05:55:17.000000000Z,10.34,10.75,3.9652,73717,0.5350
ITTEFAQ,2026-01-06T06:04:06.000000000Z,10.3,10.7,3.8835,178874,1.2982
ITTEFAQ,2026-01-06T06:13:29.000000000Z,10.4,10.72,3.0769,32923,0.2389
ITTEFAQ,2026-01-06T06:24:55.000000000Z,10.35,10.65,2.8986,132756,0.9635
ITTEFAQ,2026-01-06T06:37:41.000000000Z,10.37,10.61,2.3144,90940,0.6600
ITTEFAQ,2026-01-06T06:49:58.000000000Z,10.39,10.7,2.9836,53104,0.3854
ITTEFAQ,2026-01-06T07:08:31.000000000Z,10.37,10.68,2.9894,91457,0.6638
ITTEFAQ,2026-01-06T07:23:14.000000000Z,10.31,10.57,2.5218,353413,2.5649
ITTEFAQ,2026-01-06T07:36:13.000000000Z,10.39,10.6,2.0212,65801,0.4776
ITTEFAQ,2026-01-06T07:54:23.000000000Z,10.37,10.62,2.4108,118182,0.8577
ITTEFAQ,2026-01-06T08:17:36.000000000Z,10.35,10.6,2.4155,89384,0.6487
ITTEFAQ,2026-01-06T08:37:22.000000000Z,10.32,10.53,2.0349,181918,1.3203
ITTEFAQ,2026-01-06T09:03:09.000000000Z,10.37,10.52,1.4465,153552,1.1144
ITTEFAQ,2026-01-06T09:21:51.000000000Z,10.35,10.58,2.2222,43365,0.3147
ITTEFAQ,2026-01-06T09:38:32.000000000Z,10.35,10.58,2.2222,138389,1.0044
ITTEFAQ,2026-01-06T09:49:39.000000000Z,10.38,10.58,1.9268,70248,0.5098
ITTEFAQ,2026-01-06T10:03:02.000000000Z,10.39,10.68,2.7911,227768,1.6530
ITTEFAQ,2026-01-06T10:24:35.000000000Z,10.3,10.67,3.5922,46791,0.3396
ITTEFAQ,2026-01-07T04:32:28.000000000Z,10.33,10.68,3.3882,59454,0.4315
ITTEFAQ,2026-01-07T04:38:51.000000000Z,10.32,10.62,2.9070,57820,0.4196
ITTEFAQ,2026-01-07T04:45:47.000000000Z,10.4,10.6,1.9231,217840,1.5810
ITTEFAQ,2026-01-07T04:55:43.000000000Z,10.3,10.55,2.4272,115549,0.8386
ITTEFAQ,2026-01-07T05:05:12.000000000Z,10.26,10.55,2.8265,117730,0.8544
